date,code,close,prsn_qty,frgn_qty,orgn_qty,prsn_val,frgn_val,orgn_val
2026-05-26,012330,664000,133908.0,-265265.0,106220.0,88302.0,-174936.0,70191.0
2026-05-27,012330,684000,,,,,,
2026-04-13,012450,1530000,-28177.0,25751.0,2679.0,-43436.0,39585.0,4239.0
2026-04-14,012450,1523000,-2843.0,-9242.0,13929.0,-4535.0,-13841.0,21148.0
2026-04-15,012450,1509000,-318.0,11090.0,-11512.0,-778.0,16973.0,-17308.0
2026-04-16,012450,1519000,-15815.0,14935.0,1620.0,-24538.0,23165.0,2512.0
2026-04-17,012450,1423000,170868.0,-149096.0,-26317.0,246052.0,-214808.0,-37757.0
2026-04-20,012450,1425000,13212.0,-20320.0,8782.0,18786.0,-29020.0,12629.0
2026-04-21,012450,1391000,51398.0,-30592.0,-20320.0,71855.0,-42752.0,-28402.0
2026-04-22,012450,1416000,10352.0,1833.0,-12704.0,14502.0,2716.0,-17955.0
2026-04-23,012450,1425000,-6538.0,17782.0,-11493.0,-9373.0,25192.0,-16171.0
2026-04-24,012450,1463000,-91179.0,70196.0,22808.0,-136625.0,105565.0,33759.0
2026-04-27,012450,1454000,15908.0,986.0,-16739.0,23097.0,1495.0,-24367.0
2026-04-28,012450,1395000,55453.0,-17550.0,-38228.0,78043.0,-24344.0,-54155.0
2026-04-29,012450,1420000,3405.0,6822.0,-10379.0,4665.0,9836.0,-14721.0
2026-04-30,012450,1417000,-12806.0,-19541.0,32434.0,-18923.0,-27217.0,46273.0
2026-05-04,012450,1465000,-67427.0,82737.0,-14167.0,-99046.0,121292.0,-20569.0
2026-05-06,012450,1433000,11734.0,29137.0,-41488.0,16625.0,42271.0,-59779.0
2026-05-07,012450,1317000,135551.0,-125772.0,-13333.0,182899.0,-169753.0,-17867.0
2026-05-08,012450,1307000,40918.0,-37090.0,-4484.0,52917.0,-48039.0,-5726.0
2026-05-11,012450,1315000,-11820.0,42800.0,-31458.0,-16362.0,57434.0,-41712.0
2026-05-12,012450,1284000,36258.0,-25743.0,-11118.0,46700.0,-33282.0,-14197.0
2026-05-13,012450,1286000,8883.0,1021.0,-10380.0,11074.0,1393.0,-13069.0
2026-05-14,012450,1306000,-13501.0,7022.0,6533.0,-17679.0,9045.0,8694.0
2026-05-15,012450,1216000,35925.0,-13131.0,-23190.0,44945.0,-16526.0,-28908.0
2026-05-18,012450,1227000,2728.0,-8211.0,5034.0,3238.0,-10191.0,6405.0
2026-05-19,012450,1286000,-57156.0,17497.0,39872.0,-74669.0,23201.0,51746.0
2026-05-20,012450,1249000,267.0,-20539.0,19335.0,256.0,-25537.0,24126.0
2026-05-21,012450,1248000,24842.0,-9628.0,-16211.0,30865.0,-11710.0,-20413.0
2026-05-22,012450,1261000,22177.0,-14846.0,-4878.0,27389.0,-18422.0,-5873.0
2026-05-26,012450,1251000,11991.0,-511.0,-11412.0,14986.0,-648.0,-14254.0
2026-05-27,012450,1253000,,,,,,
2026-04-13,015760,42200,418782.0,43431.0,-464123.0,17492.0,1869.0,-19441.0
2026-04-14,015760,44350,-626777.0,274881.0,349826.0,-27870.0,12107.0,15674.0
2026-04-15,015760,44350,1134057.0,-688201.0,-457093.0,50677.0,-30782.0,-20398.0
2026-04-16,015760,45800,-188222.0,-133430.0,322091.0,-8681.0,-5978.0,14678.0
2026-04-17,015760,45900,410541.0,-672034.0,225772.0,18901.0,-30937.0,10393.0
2026-04-20,015760,46100,460530.0,-537928.0,76204.0,21096.0,-24702.0,3551.0
2026-04-21,015760,46000,391815.0,-364944.0,-54707.0,18038.0,-16833.0,-2485.0
2026-04-22,015760,46350,157478.0,-558176.0,387450.0,6742.0,-25604.0,18263.0
2026-04-23,015760,46200,583223.0,-663716.0,128017.0,27385.0,-31099.0,5931.0
2026-04-24,015760,46200,-98723.0,-91538.0,167040.0,-4565.0,-4222.0,7714.0
2026-04-27,015760,45850,317093.0,16365.0,-361013.0,14535.0,744.0,-16542.0
2026-04-28,015760,44700,573287.0,-218135.0,-390255.0,25700.0,-9798.0,-17474.0
2026-04-29,015760,44500,442341.0,-9284.0,-452593.0,19660.0,-413.0,-20115.0
2026-04-30,015760,43550,443571.0,184664.0,-249930.0,19408.0,8116.0,-10906.0
2026-05-04,015760,44500,20339.0,282749.0,170344.0,890.0,12664.0,7671.0
2026-05-06,015760,45050,405091.0,-403249.0,-13472.0,18420.0,-18347.0,-601.0
2026-05-07,015760,44700,567876.0,-463467.0,-106778.0,25304.0,-20724.0,-4694.0
2026-05-08,015760,44050,283411.0,-374594.0,104617.0,12428.0,-16431.0,4591.0
2026-05-11,015760,43200,31332.0,-73640.0,41882.0,1299.0,-3173.0,1856.0
2026-05-12,015760,41250,627636.0,-160956.0,-458780.0,26065.0,-6851.0,-18887.0
2026-05-13,015760,40750,379546.0,108543.0,-484098.0,15406.0,4350.0,-19595.0
2026-05-14,015760,39650,1753349.0,-723265.0,-1045954.0,68967.0,-28541.0,-41052.0
2026-05-15,015760,38750,422281.0,-149933.0,-254506.0,16538.0,-5878.0,-9963.0
2026-05-18,015760,37650,296097.0,-108385.0,-145153.0,10956.0,-4056.0,-5316.0
2026-05-19,015760,39150,-381947.0,-370667.0,756344.0,-14943.0,-14524.0,29602.0
2026-05-20,015760,36900,650319.0,-112886.0,-553015.0,23906.0,-4109.0,-20381.0
2026-05-21,015760,39400,103652.0,-288060.0,204890.0,4046.0,-11292.0,8051.0
2026-05-22,015760,39700,363147.0,-472758.0,88221.0,14523.0,-18901.0,3511.0
2026-05-26,015760,40450,356524.0,-509835.0,148528.0,14499.0,-20811.0,6116.0
2026-05-27,015760,39050,,,,,,
2026-04-13,017670,92500,75925.0,-317340.0,236862.0,7125.0,-29700.0,22146.0
2026-04-14,017670,95500,-36536.0,-165282.0,207748.0,-3507.0,-15838.0,19911.0
2026-04-15,017670,98100,-17981.0,-10036.0,32396.0,-1860.0,-902.0,3207.0
2026-04-16,017670,95900,193383.0,-327037.0,127814.0,18691.0,-31582.0,12328.0
2026-04-17,017670,98300,-21635.0,-49692.0,69277.0,-2183.0,-4851.0,6832.0
2026-04-20,017670,96500,196347.0,-36073.0,-153258.0,18938.0,-3494.0,-14773.0
2026-04-21,017670,100500,-99308.0,93702.0,6991.0,-9972.0,9387.0,729.0
2026-04-22,017670,100300,79753.0,-112012.0,32636.0,7995.0,-11234.0,3275.0
2026-04-23,017670,98800,180033.0,-147812.0,-44182.0,17808.0,-14618.0,-4376.0
2026-04-24,017670,100000,-56265.0,41486.0,15303.0,-5672.0,4167.0,1554.0
2026-04-27,017670,98000,176208.0,-99719.0,-73217.0,17181.0,-9725.0,-7140.0
2026-04-28,017670,96800,113935.0,-62708.0,-46684.0,11054.0,-6089.0,-4523.0
2026-04-29,017670,95600,35643.0,24615.0,-60959.0,3386.0,2353.0,-5805.0
2026-04-30,017670,95100,79685.0,-226921.0,148968.0,7622.0,-21679.0,14224.0
2026-05-04,017670,97400,-25307.0,79313.0,-50505.0,-2465.0,7674.0,-4870.0
2026-05-06,017670,95500,157473.0,85947.0,-249020.0,15109.0,8214.0,-23861.0
2026-05-07,017670,93200,152837.0,37992.0,-214772.0,14195.0,3555.0,-20029.0
2026-05-08,017670,93500,67230.0,37062.0,-102546.0,6217.0,3568.0,-9620.0
2026-05-11,017670,98200,-297702.0,270686.0,24189.0,-29063.0,26421.0,2368.0
2026-05-12,017670,103400,-388112.0,495180.0,-97543.0,-39927.0,51036.0,-10146.0
2026-05-13,017670,105800,-3002.0,-3140.0,12961.0,-317.0,-335.0,1370.0
2026-05-14,017670,102700,-30573.0,43737.0,-9794.0,-3208.0,4498.0,-945.0
2026-05-15,017670,101300,-140427.0,61951.0,80375.0,-14237.0,6178.0,8244.0
2026-05-18,017670,100500,-7464.0,-27698.0,46528.0,-799.0,-2807.0,4748.0
2026-05-19,017670,97700,-70572.0,143649.0,-74375.0,-6834.0,13898.0,-7191.0
2026-05-20,017670,98100,-61246.0,95544.0,-33554.0,-6064.0,9367.0,-3227.0
2026-05-21,017670,102800,-59094.0,7515.0,64533.0,-6055.0,817.0,6564.0
2026-05-22,017670,102800,578853.0,-556583.0,-35977.0,61025.0,-58458.0,-4010.0
2026-05-26,017670,102100,-9138.0,-115090.0,109833.0,-1030.0,-11567.0,11138.0
2026-05-27,017670,100000,,,,,,
2026-04-13,017800,92000,39387.0,-48742.0,9188.0,3612.0,-4495.0,868.0
2026-04-14,017800,94400,-21869.0,-16827.0,38957.0,-2064.0,-1577.0,3666.0
2026-04-15,017800,99600,-91107.0,63060.0,22622.0,-8951.0,6183.0,2231.0
2026-04-16,017800,99500,41619.0,-10154.0,-31526.0,4127.0,-1010.0,-3124.0
2026-04-17,017800,101800,-80435.0,1060.0,80016.0,-8109.0,90.0,8084.0
2026-04-20,017800,102200,-47707.0,-25224.0,73743.0,-4900.0,-2580.0,7562.0
2026-04-21,017800,99700,54197.0,-27730.0,-26383.0,5416.0,-2778.0,-2630.0
2026-04-22,017800,98000,30273.0,43160.0,-72761.0,2964.0,4222.0,-7120.0
2026-04-23,017800,97000,24035.0,-3518.0,-20153.0,2321.0,-342.0,-1944.0
2026-04-24,017800,96300,20346.0,40454.0,-47933.0,1945.0,3870.0,-4596.0
2026-04-27,017800,98600,-32455.0,33160.0,-1277.0,-3183.0,3250.0,-122.0
2026-04-28,017800,99400,-47565.0,49592.0,-1631.0,-4750.0,4941.0,-152.0
2026-04-29,017800,99000,417.0,-616.0,158.0,33.0,-58.0,21.0
2026-04-30,017800,98700,-15313.0,-37091.0,52774.0,-1522.0,-3657.0,5216.0
2026-05-04,017800,100100,-64383.0,29569.0,35007.0,-6479.0,2975.0,3524.0
2026-05-06,017800,97000,64666.0,-39102.0,-31053.0,6301.0,-3840.0,-2999.0
2026-05-07,017800,98600,-43575.0,80435.0,-40809.0,-4315.0,7927.0,-4002.0
2026-05-08,017800,97900,16363.0,16368.0,-32694.0,1592.0,1611.0,-3199.0
2026-05-11,017800,96500,24121.0,7561.0,-30543.0,2241.0,768.0,-2900.0
2026-05-12,017800,93700,40368.0,71705.0,-109316.0,3742.0,6621.0,-10104.0
2026-05-13,017800,91400,42581.0,9490.0,-52653.0,3877.0,868.0,-4799.0
2026-05-14,017800,93100,-18270.0,93857.0,-75856.0,-1721.0,8743.0,-7046.0
2026-05-15,017800,90100,42091.0,324913.0,-366750.0,3744.0,29225.0,-32948.0
2026-05-18,017800,86900,35502.0,-14580.0,-21372.0,3046.0,-1256.0,-1828.0
2026-05-19,017800,83200,78701.0,-14157.0,-65281.0,6561.0,-1204.0,-5419.0
2026-05-20,017800,81200,52186.0,-24459.0,-30767.0,4185.0,-1978.0,-2451.0
2026-05-21,017800,83100,57973.0,-2439.0,-59094.0,4766.0,-192.0,-4868.0
2026-05-22,017800,84300,130887.0,4629.0,-138680.0,10876.0,462.0,-11602.0
2026-05-26,017800,84300,107359.0,-36050.0,-72018.0,9077.0,-3065.0,-6071.0
2026-05-27,017800,81100,,,,,,
2026-04-13,018260,148700,11083.0,19799.0,-31002.0,1630.0,2938.0,-4585.0
2026-04-14,018260,151500,-14278.0,16355.0,4.0,-2163.0,2474.0,4.0
2026-04-15,018260,178600,-258492.0,102854.0,167257.0,-45560.0,17816.0,29773.0
2026-04-16,018260,191000,200496.0,-293436.0,88320.0,37482.0,-55078.0,16723.0
2026-04-17,018260,182500,14989.0,-23098.0,6205.0,2730.0,-4222.0,1144.0
2026-04-20,018260,179800,9515.0,-18887.0,4950.0,1701.0,-3403.0,903.0
2026-04-21,018260,180200,56822.0,-25373.0,-33164.0,10203.0,-4565.0,-5946.0
2026-04-22,018260,180100,46504.0,-31270.0,-19773.0,8377.0,-5634.0,-3559.0
2026-04-23,018260,178400,124957.0,-55117.0,-73744.0,22012.0,-9781.0,-12916.0
2026-04-24,018260,169800,354305.0,-231837.0,-129307.0,60404.0,-39569.0,-22001.0
2026-04-27,018260,169800,82644.0,-53538.0,-31673.0,14074.0,-9121.0,-5391.0
2026-04-28,018260,172500,8346.0,22309.0,-30482.0,1386.0,3906.0,-5263.0
2026-04-29,018260,170200,102468.0,-43837.0,-59077.0,17425.0,-7467.0,-10033.0
2026-04-30,018260,166200,102601.0,-64475.0,-38456.0,17253.0,-10840.0,-6470.0
2026-05-04,018260,166900,89597.0,-47906.0,-41755.0,15005.0,-8032.0,-6987.0
2026-05-06,018260,170000,58342.0,-39789.0,-22918.0,9900.0,-6759.0,-3883.0
2026-05-07,018260,176600,-37665.0,-17151.0,53277.0,-6714.0,-2908.0,9352.0
2026-05-08,018260,175400,33858.0,-29145.0,-7929.0,5959.0,-5131.0,-1394.0
2026-05-11,018260,173700,27651.0,-7800.0,-20703.0,4813.0,-1355.0,-3607.0
2026-05-12,018260,179300,224559.0,-219350.0,-13097.0,41530.0,-40560.0,-2409.0
2026-05-13,018260,179300,8614.0,-62267.0,51053.0,1442.0,-10874.0,8968.0
2026-05-14,018260,182900,-5087.0,-66820.0,64270.0,-796.0,-12331.0,11728.0
2026-05-15,018260,189000,-17613.0,-61066.0,74034.0,-3769.0,-11877.0,14686.0
2026-05-18,018260,180600,115730.0,-126164.0,3106.0,20662.0,-22578.0,608.0
2026-05-19,018260,171000,36668.0,-62638.0,20969.0,6308.0,-10752.0,3588.0
2026-05-20,018260,164800,15938.0,8351.0,-29124.0,2583.0,1369.0,-4746.0
2026-05-21,018260,185300,-168676.0,135971.0,34482.0,-30375.0,24478.0,6215.0
2026-05-22,018260,194700,-161198.0,37401.0,118159.0,-31421.0,7268.0,23061.0
2026-05-26,018260,201500,26682.0,-96883.0,68823.0,5187.0,-19214.0,13759.0
2026-05-27,018260,243500,,,,,,
2026-04-13,024110,22250,42011.0,-19993.0,-9041.0,923.0,-438.0,-197.0
2026-04-14,024110,22400,190605.0,11442.0,-201422.0,4250.0,233.0,-4467.0
2026-04-15,024110,22450,245302.0,-80374.0,-161165.0,5487.0,-1801.0,-3602.0
2026-04-16,024110,22850,-172014.0,159665.0,11016.0,-3919.0,3643.0,247.0
2026-04-17,024110,22550,328810.0,-283601.0,-71186.0,7410.0,-6396.0,-1600.0
2026-04-20,024110,22600,1242.0,30956.0,-47699.0,19.0,705.0,-1075.0
2026-04-21,024110,22550,244443.0,-255874.0,-148.0,5518.0,-5778.0,-1.0
2026-04-22,024110,22350,140623.0,-123866.0,-3802.0,3132.0,-2767.0,-77.0
2026-04-23,024110,22300,283610.0,-97829.0,-187940.0,6287.0,-2163.0,-4172.0
2026-04-24,024110,22350,-137296.0,184099.0,-30937.0,-3075.0,4115.0,-684.0
2026-04-27,024110,22200,167665.0,-128327.0,-40914.0,3702.0,-2832.0,-904.0
2026-04-28,024110,22500,-534126.0,468160.0,78731.0,-11992.0,10497.0,1779.0
2026-04-29,024110,22550,-96827.0,66570.0,-46234.0,-2184.0,1497.0,-1036.0
2026-04-30,024110,22600,-260365.0,-196941.0,349863.0,-5918.0,-4465.0,7943.0
2026-05-04,024110,22100,926040.0,-727354.0,-240465.0,20569.0,-16162.0,-5334.0
2026-05-06,024110,21600,897993.0,242495.0,-1141962.0,19538.0,5282.0,-24851.0
2026-05-07,024110,21750,-59217.0,167180.0,-109696.0,-1293.0,3626.0,-2371.0
2026-05-08,024110,21800,-138999.0,185208.0,-45370.0,-3023.0,4019.0,-977.0
2026-05-11,024110,21350,134068.0,78262.0,-218701.0,2862.0,1692.0,-4690.0
2026-05-12,024110,21350,-346101.0,710211.0,-323154.0,-7479.0,15219.0,-6870.0
2026-05-13,024110,20800,348977.0,58779.0,-420961.0,7241.0,1227.0,-8743.0
2026-05-14,024110,21300,-287401.0,399364.0,-110921.0,-6041.0,8343.0,-2280.0
2026-05-15,024110,20900,76467.0,162418.0,-256422.0,1572.0,3379.0,-5318.0
2026-05-18,024110,20650,29393.0,-51864.0,10227.0,553.0,-1052.0,245.0
2026-05-19,024110,20600,-110228.0,142703.0,-25023.0,-2268.0,2915.0,-494.0
2026-05-20,024110,20300,110355.0,131992.0,-237165.0,2218.0,2661.0,-4775.0
2026-05-21,024110,20400,189415.0,80321.0,-322609.0,3856.0,1654.0,-6588.0
2026-05-22,024110,21000,-248086.0,464496.0,-216537.0,-5172.0,9681.0,-4512.0
2026-05-26,024110,20850,33482.0,166789.0,-225810.0,693.0,3481.0,-4705.0
2026-05-27,024110,20350,,,,,,
2026-04-13,028260,289500,1721.0,63378.0,-65737.0,333.0,18529.0,-19060.0
2026-04-14,028260,296000,-51835.0,-24097.0,80429.0,-15568.0,-7105.0,24029.0
2026-04-15,028260,307500,-49669.0,-28969.0,81025.0,-15383.0,-8966.0,25086.0
2026-04-16,028260,306000,14485.0,7025.0,-16098.0,4347.0,2223.0,-4914.0
2026-04-17,028260,301500,19445.0,14707.0,-27423.0,5860.0,4447.0,-8277.0
2026-04-20,028260,300000,5692.0,14783.0,-19188.0,1708.0,4445.0,-5763.0
2026-04-21,028260,304000,34018.0,-14958.0,-19169.0,10248.0,-4502.0,-5780.0
2026-04-22,028260,301000,4711.0,48434.0,-55996.0,1404.0,14534.0,-16793.0
2026-04-23,028260,320000,-81691.0,18431.0,64703.0,-25794.0,5714.0,20530.0
2026-04-24,028260,311500,51329.0,-52709.0,-1963.0,16015.0,-16477.0,-586.0
2026-04-27,028260,312000,43584.0,-6098.0,-37471.0,13588.0,-1913.0,-11671.0
2026-04-28,028260,309500,35288.0,23068.0,-58012.0,10917.0,7236.0,-18048.0
2026-04-29,028260,308500,55317.0,44682.0,-107887.0,16573.0,13778.0,-32762.0
2026-04-30,028260,298500,115214.0,-27745.0,-90584.0,34478.0,-8321.0,-27088.0
2026-05-04,028260,320000,-199053.0,176087.0,25924.0,-62372.0,55035.0,8268.0
2026-05-06,028260,375500,-198700.0,97583.0,107546.0,-71283.0,33292.0,40235.0
2026-05-07,028260,405000,-110246.0,-26863.0,138729.0,-43016.0,-10168.0,53862.0
2026-05-08,028260,422500,-118189.0,34438.0,91662.0,-48030.0,13603.0,37667.0
2026-05-11,028260,452000,173688.0,-140448.0,-39681.0,78601.0,-63562.0,-17963.0
2026-05-12,028260,435000,-35201.0,7048.0,22492.0,-15200.0,2254.0,10474.0
2026-05-13,028260,428500,94342.0,-93682.0,-2024.0,39066.0,-38657.0,-868.0
2026-05-14,028260,442000,-82793.0,-77404.0,158587.0,-36445.0,-34407.0,70128.0
2026-05-15,028260,396500,-39127.0,94549.0,-47525.0,-15647.0,38086.0,-19298.0
2026-05-18,028260,399500,-51142.0,39231.0,14753.0,-19977.0,14783.0,6255.0
2026-05-19,028260,380500,29380.0,33654.0,-62186.0,10677.0,12243.0,-22556.0
2026-05-20,028260,370500,-19647.0,23124.0,-132.0,-7209.0,8257.0,151.0
2026-05-21,028260,418500,-50284.0,-51833.0,104138.0,-20844.0,-21407.0,43100.0
2026-05-22,028260,420500,-28258.0,-33899.0,62488.0,-12021.0,-14244.0,26417.0
2026-05-26,028260,411000,65292.0,-14265.0,-55336.0,26975.0,-6288.0,-22468.0
2026-05-27,028260,410500,,,,,,
2026-04-13,030200,63000,-93061.0,-1210.0,94434.0,-5842.0,-76.0,5928.0
2026-04-14,030200,64200,-60579.0,-1483.0,60645.0,-3938.0,-95.0,3943.0
2026-04-15,030200,64400,21207.0,-1671.0,-19568.0,1357.0,-107.0,-1252.0
2026-04-16,030200,63600,71325.0,-2387.0,-68973.0,4545.0,-152.0,-4395.0
2026-04-17,030200,63900,-71906.0,-100.0,74397.0,-4620.0,-6.0,4780.0
2026-04-20,030200,62800,58282.0,915.0,-59759.0,3666.0,58.0,-3760.0
2026-04-21,030200,62700,122159.0,841.0,-121746.0,7671.0,53.0,-7645.0
2026-04-22,030200,61800,96963.0,-16.0,-97895.0,5997.0,1.0,-6057.0
2026-04-23,030200,62000,94974.0,-6455.0,-88912.0,5871.0,-401.0,-5495.0
2026-04-24,030200,61700,26295.0,-208.0,-30877.0,1619.0,-12.0,-1903.0
2026-04-27,030200,61100,38021.0,2110.0,-45326.0,2322.0,132.0,-2774.0
2026-04-28,030200,60900,41639.0,999.0,-47355.0,2531.0,61.0,-2881.0
2026-04-29,030200,60500,19704.0,-2958.0,-23537.0,1190.0,-179.0,-1423.0
2026-04-30,030200,60900,-57415.0,-2741.0,55532.0,-3498.0,-167.0,3384.0
2026-05-04,030200,60600,62428.0,-491.0,-62319.0,3771.0,-30.0,-3764.0
2026-05-06,030200,58500,320156.0,-1602.0,-349551.0,18988.0,-93.0,-20724.0
2026-05-07,030200,59500,-35453.0,-8480.0,30795.0,-2098.0,-504.0,1827.0
2026-05-08,030200,59300,36911.0,178.0,-50725.0,2167.0,11.0,-2985.0
2026-05-11,030200,58800,61996.0,791.0,-122916.0,3631.0,47.0,-7212.0
2026-05-12,030200,59900,-36878.0,-1266.0,34586.0,-2232.0,-76.0,2099.0
2026-05-13,030200,59300,31126.0,-1454.0,-32296.0,1832.0,-86.0,-1902.0
2026-05-14,030200,61600,-142235.0,-3.0,142061.0,-8852.0,0.0,8860.0
2026-05-15,030200,58700,333825.0,15023.0,-372070.0,19682.0,900.0,-21951.0
2026-05-18,030200,57000,173270.0,5400.0,-184613.0,9844.0,305.0,-10485.0
2026-05-19,030200,56200,-8454.0,1921.0,7333.0,-492.0,106.0,429.0
2026-05-20,030200,55800,51026.0,-336.0,-53664.0,2819.0,-18.0,-2966.0
2026-05-21,030200,55700,335215.0,-4539.0,-331194.0,18681.0,-253.0,-18457.0
2026-05-22,030200,55800,8695.0,3189.0,-11608.0,463.0,179.0,-627.0
2026-05-26,030200,54200,268250.0,5722.0,-279581.0,14688.0,313.0,-15308.0
2026-05-27,030200,52450,,,,,,
2026-04-13,032830,235000,-9478.0,39128.0,-29676.0,-2236.0,9173.0,-6944.0
2026-04-14,032830,246000,-46693.0,-23904.0,73047.0,-11496.0,-5897.0,17998.0
2026-04-15,032830,258000,-61845.0,41189.0,22241.0,-15920.0,10553.0,5773.0
2026-04-16,032830,258000,-12702.0,-32968.0,45945.0,-3308.0,-8536.0,11914.0
2026-04-17,032830,253500,-399.0,24140.0,-23534.0,-111.0,6133.0,-5970.0
2026-04-20,032830,253500,-9432.0,33192.0,-23716.0,-2421.0,8430.0,-5997.0
2026-04-21,032830,256000,-13710.0,36525.0,-22612.0,-3504.0,9318.0,-5762.0
2026-04-22,032830,247500,23838.0,29728.0,-55253.0,5882.0,7473.0,-13774.0
2026-04-23,032830,255500,-36031.0,54604.0,-18131.0,-9247.0,13938.0,-4577.0
2026-04-24,032830,244500,62027.0,-31004.0,-31638.0,15254.0,-7647.0,-7757.0
2026-04-27,032830,250000,-16809.0,23771.0,-7018.0,-4194.0,5918.0,-1738.0
2026-04-28,032830,252000,-22877.0,37172.0,-13724.0,-5767.0,9346.0,-3435.0
2026-04-29,032830,252000,58.0,44577.0,-45174.0,8.0,11206.0,-11354.0
2026-04-30,032830,249500,-14820.0,-4772.0,20149.0,-3723.0,-1179.0,5041.0
2026-05-04,032830,265000,-22705.0,10626.0,11033.0,-5900.0,2650.0,2972.0
2026-05-06,032830,298000,-48360.0,-91769.0,142566.0,-14749.0,-27147.0,42670.0
2026-05-07,032830,300000,-39480.0,-50795.0,90808.0,-11881.0,-15221.0,27258.0
2026-05-08,032830,295000,1848.0,-24691.0,20821.0,439.0,-7254.0,6225.0
2026-05-11,032830,299500,30373.0,-71121.0,39230.0,9264.0,-21693.0,11971.0
2026-05-12,032830,299500,-40245.0,36758.0,4192.0,-12363.0,11393.0,1181.0
2026-05-13,032830,306000,-20488.0,10403.0,11444.0,-6110.0,2961.0,3531.0
2026-05-14,032830,330000,-3474.0,-119987.0,122637.0,-1213.0,-39259.0,40220.0
2026-05-15,032830,310000,-12929.0,87584.0,-72176.0,-4167.0,27221.0,-22312.0
2026-05-18,032830,313500,346.0,-59458.0,56570.0,245.0,-19036.0,17979.0
2026-05-19,032830,312000,-10894.0,-122326.0,131452.0,-3445.0,-38355.0,41239.0
2026-05-20,032830,312000,-28017.0,-56502.0,86982.0,-8664.0,-17682.0,27113.0
2026-05-21,032830,355000,-19284.0,-69970.0,84780.0,-6620.0,-24720.0,29775.0
2026-05-22,032830,364500,14006.0,-104458.0,87134.0,5061.0,-37928.0,31671.0
2026-05-26,032830,348000,60944.0,-43946.0,-21493.0,21492.0,-15819.0,-7279.0
2026-05-27,032830,353000,,,,,,
2026-04-13,033780,165600,-16935.0,52399.0,-35299.0,-2808.0,8681.0,-5846.0
2026-04-14,033780,168100,-54037.0,63207.0,-5911.0,-9073.0,10619.0,-996.0
2026-04-15,033780,170400,-27942.0,47189.0,-20067.0,-4760.0,8019.0,-3397.0
2026-04-16,033780,171000,-4203.0,5345.0,-62.0,-727.0,911.0,1.0
2026-04-17,033780,171300,3330.0,28885.0,-30578.0,568.0,4935.0,-5223.0
2026-04-20,033780,171500,-8159.0,46255.0,-37975.0,-1421.0,7975.0,-6533.0
2026-04-21,033780,173000,-27152.0,26439.0,244.0,-4736.0,4589.0,65.0
2026-04-22,033780,171000,28579.0,47034.0,-75215.0,4841.0,8009.0,-12782.0
2026-04-23,033780,171000,-2456.0,53014.0,-50367.0,-447.0,9088.0,-8608.0
2026-04-24,033780,176200,-90894.0,18993.0,73737.0,-16026.0,3328.0,13019.0
2026-04-27,033780,177800,-24656.0,38741.0,-14292.0,-4392.0,6890.0,-2535.0
2026-04-28,033780,178000,-13409.0,35485.0,-24122.0,-2384.0,6306.0,-4285.0
2026-04-29,033780,176500,575.0,23166.0,-23787.0,87.0,4100.0,-4195.0
2026-04-30,033780,178300,-44732.0,21198.0,23960.0,-7989.0,3774.0,4292.0
2026-05-04,033780,179600,-9500.0,59302.0,-48803.0,-1721.0,10650.0,-8749.0
2026-05-06,033780,175400,44409.0,96116.0,-142149.0,7831.0,16988.0,-25107.0
2026-05-07,033780,176700,-15499.0,18972.0,-2972.0,-2743.0,3335.0,-503.0
2026-05-08,033780,181000,-60123.0,92765.0,-31774.0,-10904.0,16825.0,-5763.0
2026-05-11,033780,180300,-7282.0,85464.0,-78229.0,-1337.0,15407.0,-14078.0
2026-05-12,033780,182100,-20840.0,72121.0,-51170.0,-3799.0,13069.0,-9250.0
2026-05-13,033780,178000,26145.0,53648.0,-79745.0,4599.0,9539.0,-14130.0
2026-05-14,033780,189000,-84395.0,200483.0,-115534.0,-15667.0,37411.0,-21640.0
2026-05-15,033780,179800,50087.0,-17538.0,-33569.0,9099.0,-3232.0,-6049.0
2026-05-18,033780,178200,-1519.0,26651.0,-24446.0,-278.0,4729.0,-4329.0
2026-05-19,033780,177200,-8529.0,51543.0,-42193.0,-1512.0,9056.0,-7400.0
2026-05-20,033780,178200,-11394.0,57246.0,-44983.0,-2041.0,10141.0,-7946.0
2026-05-21,033780,181000,2994.0,41739.0,-41822.0,528.0,7511.0,-7514.0
2026-05-22,033780,188000,-51810.0,67479.0,-15386.0,-9642.0,12555.0,-2860.0
2026-05-26,033780,182100,39876.0,6671.0,-46844.0,7287.0,1174.0,-8515.0
2026-05-27,033780,178100,,,,,,
2026-04-13,035250,16820,186121.0,-95147.0,-92940.0,3117.0,-1596.0,-1554.0
2026-04-14,035250,16970,-22194.0,166490.0,-142907.0,-381.0,2825.0,-2420.0
2026-04-15,035250,16920,184951.0,-104773.0,-78072.0,3132.0,-1776.0,-1320.0
2026-04-16,035250,17140,-81895.0,138762.0,-55282.0,-1401.0,2371.0,-943.0
2026-04-17,035250,17090,110326.0,-62764.0,-46681.0,1871.0,-1066.0,-790.0
2026-04-20,035250,16920,171329.0,-104809.0,-67682.0,2905.0,-1777.0,-1147.0
2026-04-21,035250,16840,186603.0,-101574.0,-95809.0,3151.0,-1715.0,-1618.0
2026-04-22,035250,16880,29396.0,58314.0,-79416.0,491.0,984.0,-1337.0
2026-04-23,035250,16800,282331.0,-43411.0,-236276.0,4729.0,-733.0,-3952.0
